'F1B111017','EU2234','C','2013/2014'
'F1B111032','EU2234','D+','2013/2014'
'F1B111039','EU2234','B','2013/2014'
'F1B111050','EU2234','E','2013/2014'
'F1B111062','EU2234','E','2013/2014'
'F1B111072','EU2234','C+','2013/2014'
'F1B111079','EU2234','C+','2013/2014'
'F1B112001','EU2234','D+','2013/2014'
'F1B112002','EU2234','E','2013/2014'
'F1B112003','EU2234','D+','2013/2014'
'F1B112004','EU2234','D','2013/2014'
'F1B112005','EU2234','B','2013/2014'
'F1B112006','EU2234','D+','2013/2014'
'F1B112011','EU2234','E','2013/2014'
'F1B112015','EU2234','B+','2013/2014'
'F1B112016','EU2234','C','2013/2014'
'F1B112018','EU2234','E','2013/2014'
'F1B112024','EU2234','D','2013/2014'
'F1B112026','EU2234','C','2013/2014'
'F1B112027','EU2234','C+','2013/2014'
'F1B112030','EU2234','C','2013/2014'
'F1B112038','EU2234','E','2013/2014'
'F1B112039','EU2234','D+','2013/2014'
'F1B112040','EU2234','D','2013/2014'
'F1B112045','EU2234','E','2013/2014'
'F1B112046','EU2234','E','2013/2014'
'F1B112048','EU2234','C+','2013/2014'
'F1B112051','EU2234','C','2013/2014'
'F1B112053','EU2234','B','2013/2014'
'F1B113006','EU2234','C','2013/2014'
'F1B113011','EU2234','C+','2013/2014'
'F1B113020','EU2234','E','2013/2014'
'F1B113022','EU2234','E','2013/2014'
'F1B113023','EU2234','E','2013/2014'
'F1B113039','EU2234','E','2013/2014'
'F1B110005','EE3205','B','2013/2014'
'F1B110059','EE3205','C+','2013/2014'
'F1B110077','EE3205','B+','2013/2014'
'F1B111015','EE3205','B','2013/2014'
'F1B111023','EE3205','B','2013/2014'
'F1B111024','EE3205','B+','2013/2014'
'F1B111034','EE3205','C+','2013/2014'
'F1B111042','EE3205','E','2013/2014'
'F1B111047','EE3205','B','2013/2014'
'F1B111075','EE3205','B+','2013/2014'
'F1B111080','EE3205','D','2013/2014'
'F1B111005','ET3208','C','2013/2014'
'F1B111010','ET3208','D','2013/2014'
'F1B111012','ET3208','C+','2013/2014'
'F1B111017','ET3208','B','2013/2014'
'F1B111020','ET3208','C','2013/2014'
'F1B111022','ET3208','C+','2013/2014'
'F1B111025','ET3208','C+','2013/2014'
'F1B111026','ET3208','B','2013/2014'
'F1B111039','ET3208','B+','2013/2014'
'F1B111040','ET3208','C+','2013/2014'
'F1B111049','ET3208','C','2013/2014'
'F1B111054','ET3208','B','2013/2014'
'F1B111070','ET3208','A','2013/2014'
'F1B111081','ET3208','B','2013/2014'
'F1B111083','ET3208','B','2013/2014'
'F1B110041','EU1210','B+','2013/2014'
'F1B110057','EU1210','B+','2013/2014'
'F1B110073','EU1210','C','2013/2014'
'F1B112045','EU1210','E','2013/2014'
'F1B113001','EU1210','C','2013/2014'
'F1B113002','EU1210','C','2013/2014'
'F1B113003','EU1210','D','2013/2014'
'F1B113004','EU1210','D','2013/2014'
'F1B113005','EU1210','E','2013/2014'
'F1B113006','EU1210','C','2013/2014'
'F1B113008','EU1210','E','2013/2014'
'F1B113009','EU1210','E','2013/2014'
'F1B113011','EU1210','C+','2013/2014'
'F1B113013','EU1210','C+','2013/2014'
'F1B113014','EU1210','C','2013/2014'
'F1B113015','EU1210','D+','2013/2014'
'F1B113016','EU1210','C','2013/2014'
'F1B113017','EU1210','E','2013/2014'
'F1B113018','EU1210','E','2013/2014'
'F1B113021','EU1210','B','2013/2014'
'F1B113022','EU1210','C','2013/2014'
'F1B113024','EU1210','C+','2013/2014'
'F1B113026','EU1210','C','2013/2014'
'F1B113027','EU1210','E','2013/2014'
'F1B113028','EU1210','D+','2013/2014'
'F1B113029','EU1210','D','2013/2014'
'F1B113030','EU1210','D','2013/2014'
'F1B113031','EU1210','D+','2013/2014'
'F1B113032','EU1210','C','2013/2014'
'F1B113033','EU1210','C','2013/2014'
'F1B113034','EU1210','D','2013/2014'
'F1B113035','EU1210','E','2013/2014'
'F1B113036','EU1210','E','2013/2014'
'F1B113037','EU1210','C','2013/2014'
'F1B113038','EU1210','E','2013/2014'
'F1B110027','EL4018','C+','2013/2014'
'F1B110053','EL4018','B','2013/2014'
'F1B111079','EL4018','B','2013/2014'
'F1B112015','EL4018','B','2013/2014'
'F1B112036','EL4018','B','2013/2014'
'F1B110001','EU2228','B+','2013/2014'
'F1B110005','EU2228','B','2013/2014'
'F1B110006','EU2228','B','2013/2014'
'F1B110014','EU2228','B','2013/2014'
'F1B110020','EU2228','B','2013/2014'
'F1B110034','EU2228','B','2013/2014'
'F1B110036','EU2228','B+','2013/2014'
'F1B110040','EU2228','B','2013/2014'
'F1B110044','EU2228','B','2013/2014'
'F1B110053','EU2228','C+','2013/2014'
'F1B110073','EU2228','B','2013/2014'
'F1B111004','EU2228','C+','2013/2014'
'F1B111014','EU2228','B','2013/2014'
'F1B111032','EU2228','B','2013/2014'
'F1B111036','EU2228','C+','2013/2014'
'F1B111050','EU2228','E','2013/2014'
'F1B112001','EU2228','B','2013/2014'
'F1B112002','EU2228','E','2013/2014'
'F1B112003','EU2228','B+','2013/2014'
'F1B112004','EU2228','C+','2013/2014'
'F1B112005','EU2228','A','2013/2014'
'F1B112006','EU2228','C','2013/2014'
'F1B112011','EU2228','B+','2013/2014'
'F1B112015','EU2228','A','2013/2014'
'F1B112016','EU2228','B','2013/2014'
'F1B112017','EU2228','B+','2013/2014'
'F1B112018','EU2228','B','2013/2014'
'F1B112024','EU2228','B+','2013/2014'
'F1B112025','EU2228','B+','2013/2014'
'F1B112026','EU2228','B+','2013/2014'
'F1B112027','EU2228','B+','2013/2014'
'F1B112030','EU2228','B+','2013/2014'
'F1B112031','EU2228','A','2013/2014'
'F1B112036','EU2228','A','2013/2014'
'F1B112037','EU2228','B','2013/2014'
'F1B112038','EU2228','B+','2013/2014'
'F1B112039','EU2228','B+','2013/2014'
'F1B112040','EU2228','C+','2013/2014'
'F1B112042','EU2228','B','2013/2014'
'F1B112045','EU2228','C+','2013/2014'
'F1B112046','EU2228','E','2013/2014'
'F1B112048','EU2228','B+','2013/2014'
'F1B112050','EU2228','E','2013/2014'
'F1B112051','EU2228','B','2013/2014'
'F1B112053','EU2228','A','2013/2014'
'F1B113002','EU2228','B+','2013/2014'
'F1B113003','EU2228','B','2013/2014'
'F1B113006','EU2228','B+','2013/2014'
'F1B113011','EU2228','B','2013/2014'
'F1B113013','EU2228','C+','2013/2014'
'F1B113014','EU2228','B','2013/2014'
'F1B113015','EU2228','B','2013/2014'
'F1B113019','EU2228','E','2013/2014'
'F1B113020','EU2228','C','2013/2014'
'F1B113021','EU2228','B','2013/2014'
'F1B113022','EU2228','B','2013/2014'
'F1B113023','EU2228','C','2013/2014'
'F1B113024','EU2228','B+','2013/2014'
'F1B113027','EU2228','E','2013/2014'
'F1B113028','EU2228','B','2013/2014'
'F1B113029','EU2228','B','2013/2014'
'F1B113032','EU2228','D','2013/2014'
'F1B113033','EU2228','B','2013/2014'
'F1B113034','EU2228','C','2013/2014'
'F1B113035','EU2228','E','2013/2014'
'F1B113037','EU2228','B','2013/2014'
'F1B113038','EU2228','C+','2013/2014'
'F1B113039','EU2228','E','2013/2014'
'F1B110006','EL3208','K','2013/2014'
'F1B111002','EL3208','C+','2013/2014'
'F1B111004','EL3208','K','2013/2014'
'F1B111014','EL3208','B','2013/2014'
'F1B111021','EL3208','C+','2013/2014'
'F1B111029','EL3208','B','2013/2014'
'F1B111030','EL3208','D','2013/2014'
'F1B111031','EL3208','B','2013/2014'
'F1B111041','EL3208','B','2013/2014'
'F1B111043','EL3208','C+','2013/2014'
'F1B111053','EL3208','C+','2013/2014'
'F1B111059','EL3208','D+','2013/2014'
'F1B111063','EL3208','B','2013/2014'
'F1B111077','EL3208','C','2013/2014'
'F1B111079','EL3208','C+','2013/2014'
'F1B111088','EL3208','C+','2013/2014'
'F1B113027','EL3208','K','2013/2014'
'F1B110064','EK3211','C+','2013/2014'
'F1B110071','EK3211','B','2013/2014'
'F1B111006','EK3211','B+','2013/2014'
'F1B111007','EK3211','B','2013/2014'
'F1B111008','EK3211','C+','2013/2014'
'F1B111009','EK3211','C','2013/2014'
'F1B111011','EK3211','C','2013/2014'
'F1B111019','EK3211','B','2013/2014'
'F1B111027','EK3211','A','2013/2014'
'F1B111033','EK3211','C','2013/2014'
'F1B111035','EK3211','B+','2013/2014'
'F1B111045','EK3211','C+','2013/2014'
'F1B111051','EK3211','C+','2013/2014'
'F1B111056','EK3211','C','2013/2014'
'F1B111062','EK3211','B+','2013/2014'
'F1B111066','EK3211','B','2013/2014'
'F1B111072','EK3211','B+','2013/2014'
'F1B111087','EK3211','B+','2013/2014'
'F1B111089','EK3211','B+','2013/2014'
'F1B110010','EE4018','C','2013/2014'
'F1B110064','EE4018','C','2013/2014'
'F1B111006','EE4018','D+','2013/2014'
'F1B111007','EE4018','C+','2013/2014'
'F1B111008','EE4018','C','2013/2014'
'F1B111009','EE4018','D+','2013/2014'
'F1B111011','EE4018','D+','2013/2014'
'F1B111019','EE4018','D+','2013/2014'
'F1B111027','EE4018','D+','2013/2014'
'F1B111033','EE4018','C','2013/2014'
'F1B111035','EE4018','B','2013/2014'
'F1B111045','EE4018','C','2013/2014'
'F1B111051','EE4018','C','2013/2014'
'F1B111056','EE4018','B','2013/2014'
'F1B111062','EE4018','C+','2013/2014'
'F1B111066','EE4018','C','2013/2014'
'F1B111072','EE4018','D+','2013/2014'
'F1B111087','EE4018','C+','2013/2014'
'F1B111089','EE4018','D+','2013/2014'
'F1B110016','EU1211','C+','2013/2014'
'F1B110021','EU1211','B+','2013/2014'
