('F1B009078','Rancang Bangun Modul AC (Air Conditioner) Cerdas Tipe Split 1 PK Berbasis Mikrokontroler ATMEGA8535'),
('F1B009084','Rancang Bangun Inverter pada AC (Air Conditioner) Tipe Split 1 PK untuk Mengontrol Daya Listrik (Ekonomis) Berbasis Mikrokontroler ATMEGA8535'),
('F1B009069','Implementasi Decision Tree Algoritma C4.5 untuk Menentukan Konsentrasi/Bidang Keahlian Mahasiswa Fakultas Teknik Jurusan Teknik Elektro Berbasis JSP'),
('F1B007042','Perancangan Alat Ukur Arus dan Tegangan Fotovoltaik Menggunakan Mikrokontroler ATMEGA328'),
('F1B008059','Sistem Pendetesi Kebocoran Gas LPG dan Membuka Regulator Secara Otomatis Berbasis Arduino Uno R3'),
('F1B009067','Pembuatan Komposer Piano Pada Personal Computer Berbasis Digital Signal Processing (DSP)'),
('F1B007059','Simulasi Maximum Power Point Tracking (MPPT) Pada Sistem Photovoltaik Menggunakan Boost Konverter Dengan Teknik Perturb And Observe'),
('F1B007025','Investigasi Sudut Penyalaan Inverter Multilevel Dengan Struktur Cascaded H-Bridge Untuk Sistem PLTS')
